SchemaName,TableName,OrdinalPosition,ColumnName,VietnameseColumnName,DataType,FullDataType,MaxLength,Precision,Scale,IsNullable,DefaultValue,IsIdentity,IdentitySeed,IdentityIncrement,IsComputed,ComputedDefinition,IsPrimaryKey,PrimaryKeyOrder,IsForeignKey,ForeignKeyName,ReferencedSchema,ReferencedTable,ReferencedColumn,IsUnique,CheckConstraint,BusinessDescription,SourceOfTruth,Notes
dbo,LichDatSan,11,NguonDatSan,NguonDatSan,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,12,IsDeleted,Đã xóa mềm,BIT,BIT,,,,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,13,CreatedTime,Thời điểm tạo,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,14,DeletedAt,Thời điểm xóa,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,15,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,16,actual_start_time,actual_start_time,TIME,TIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,17,TimeMode,TimeMode,NVARCHAR,NVARCHAR(30),30,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,18,ReservedDurationMinutes,ReservedDurationMinutes,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,19,actual_end_time,actual_end_time,TIME,TIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,20,EarlyCheckoutReason,EarlyCheckoutReason,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,21,EarlyCheckoutDiscount,EarlyCheckoutDiscount,DECIMAL,"DECIMAL(18,2)",,18,2,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,22,HoldExpiresAt,HoldExpiresAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,23,DepositAmount,DepositAmount,DECIMAL,"DECIMAL(18,2)",,18,2,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,24,PaymentMethodConfirmed,PaymentMethodConfirmed,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,25,TransactionCode,TransactionCode,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,26,ConfirmedAt,ConfirmedAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,27,ConfirmedBy,ConfirmedBy,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_LichDatSan_ConfirmedBy,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,28,ConfirmSource,ConfirmSource,NVARCHAR,NVARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,29,NoShowAt,NoShowAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,30,ActualStartAt,ActualStartAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,31,ActualEndAt,ActualEndAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,32,PricingFinalizedAt,PricingFinalizedAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,33,CancelType,CancelType,NVARCHAR,NVARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,34,CancelReason,CancelReason,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,35,CancelledAt,CancelledAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,36,CancelledBy,CancelledBy,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_LichDatSan_CancelledBy,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,37,RequiresRefundReview,RequiresRefundReview,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,38,PayosOrderCode,PayosOrderCode,BIGINT,BIGINT,,19,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,39,PayosPaymentLinkId,PayosPaymentLinkId,VARCHAR,VARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,40,PayosQrPayload,PayosQrPayload,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,41,PayosCheckoutUrl,PayosCheckoutUrl,NVARCHAR,NVARCHAR(1024),1024,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,42,PayosBin,PayosBin,VARCHAR,VARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,43,PayosAccountNumber,PayosAccountNumber,VARCHAR,VARCHAR(64),64,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,44,PayosAccountName,PayosAccountName,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,45,PayosAmount,PayosAmount,DECIMAL,"DECIMAL(18,2)",,18,2,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,46,PayosDescription,PayosDescription,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan,47,PayosExpiresAt,PayosExpiresAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichDatSan_DichVu,1,Id,Id,INT,INT,,10,0,YES,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,2,DatSanID,Mã đặt sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_LDSDV_DatSan,dbo,LichDatSan,DatSanID,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,3,SanPhamID,Mã sản phẩm,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_LDSDV_SanPham,dbo,SanPham_DichVu,SanPhamID,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,4,Quantity,Quantity,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,5,UnitPrice,UnitPrice,DECIMAL,"DECIMAL(18,2)",,18,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,6,TotalPrice,TotalPrice,DECIMAL,"DECIMAL(18,2)",,18,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,7,Status,Status,NVARCHAR,NVARCHAR(50),50,,,NO,N,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,8,Note,Note,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,9,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,SYSDATETIME(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,10,DeliveredAt,DeliveredAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichDatSan_DichVu,11,DeliveredBy,DeliveredBy,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_LDSDV_DeliveredBy,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_booking_service_preorder.sql
dbo,LichSuELO,1,LichSuELOID,mã LichSuELO,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,2,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_LichSuELO_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,3,DatSanID,Mã đặt sân,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_LichSuELO_DatSan,dbo,LichDatSan,DatSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,4,DiemTruoc,DiemTruoc,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,5,DiemSau,DiemSau,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,6,ThayDoi,ThayDoi,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,7,LyDo,Lý do,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuELO,8,ThoiGian,ThoiGian,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuKhuyenMai,1,HistoryID,mã History,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuKhuyenMai,2,KhuyenMaiID,Mã khuyến mãi,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_LichSuKM_KhuyenMai,dbo,KhuyenMai,KhuyenMaiID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuKhuyenMai,3,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_LichSuKM_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuKhuyenMai,4,DatSanID,Mã đặt sân,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuKhuyenMai,5,DiscountAmount,DiscountAmount,DECIMAL,"DECIMAL(18,2)",,18,2,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichSuKhuyenMai,6,UsedAt,Thời điểm đã dùng,DATETIME,DATETIME,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,1,LichXeID,mã LichXe,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,2,TheID,Mã thẻ xe,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_Xe_The,dbo,TheGiuXe,TheID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,3,DatSanID,Mã đặt sân,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_Xe_DatSan,dbo,LichDatSan,DatSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,4,BienSoXe,BienSoXe,VARCHAR,VARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,5,KieuGuiXe,KieuGuiXe,NVARCHAR,NVARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,6,GioVao,giờ Vao,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,7,GioRa,giờ Ra,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,8,PhiGuiXe,PhiGuiXe,DECIMAL,"DECIMAL(18,2)",,18,2,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LichXeRaVao,9,AccountID_NhanVien,AccountID_NhanVien,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_Xe_NhanVien,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,1,LoaiSanID,Mã loại sân,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,2,MonTheThaoID,Mã môn thể thao,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_LoaiSan_Mon,dbo,MonTheThao,MonTheThaoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,3,TenLoai,tên Loai,NVARCHAR,NVARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,4,GiaKhongDen,GiaKhongDen,FLOAT,FLOAT,,53,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,5,GiaCoDen,GiaCoDen,DECIMAL,"DECIMAL(18,2)",,18,2,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,6,GioBatDauLenDen,giờ BatDauLenDen,TIME,TIME,,,,YES,('17:30:00'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,7,CoSoID,Mã cơ sở,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_LoaiSan_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,8,GioKetThucLenDen,giờ KetThucLenDen,TIME,TIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,9,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,10,DeletedAt,Thời điểm xóa,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan,11,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,1,KhungGioDenID,mã KhungGioDen,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,2,LoaiSanID,Mã loại sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,3,GioBatDau,Giờ bắt đầu,TIME,TIME,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,4,GioKetThuc,Giờ kết thúc,TIME,TIME,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,5,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,6,DeletedAt,Thời điểm xóa,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,7,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,8,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,LoaiSan_KhungGioDen_Backup,9,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,MaQR,1,MaQRID,mã QRID,INT,INT,,10,0,YES,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ Tài nguyên/QuanLiSport_V4.sql
dbo,MaQR,2,ChiaHoaDonID,mã ChiaHoaDon,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_QR_Chia,dbo,ChiaHoaDon,ChiaHoaDonID,NO,,,MIGRATION_SQL,Từ Tài nguyên/QuanLiSport_V4.sql
dbo,MaQR,3,NoiDungQR,NoiDungQR,NVARCHAR,NVARCHAR(500),500,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ Tài nguyên/QuanLiSport_V4.sql
dbo,MaQR,4,NgayTao,ngày Tao,DATETIME,DATETIME,,,,YES,GETDATE(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ Tài nguyên/QuanLiSport_V4.sql
dbo,MaQR,5,NgayHetHan,ngày HetHan,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ Tài nguyên/QuanLiSport_V4.sql
dbo,MaQR,6,DaQuet,DaQuet,BIT,BIT,,,,YES,0,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ Tài nguyên/QuanLiSport_V4.sql
dbo,MonTheThao,1,MonTheThaoID,Mã môn thể thao,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,MonTheThao,2,TenMon,tên Mon,NVARCHAR,NVARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,MonTheThaoYeuThich,1,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,YES,1,YES,FK_MTTYT_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,MonTheThaoYeuThich,2,MonTheThaoID,Mã môn thể thao,INT,INT,,10,0,NO,,NO,,,NO,,YES,2,YES,FK_MTTYT_Mon,dbo,MonTheThao,MonTheThaoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,MonTheThaoYeuThich,3,NgayThêm,ngày Thêm,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,1,NhatKyChatID,mã NhatKyChat,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,2,AccountID,Mã tài khoản,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_Chat_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,3,Kenh,Kenh,NVARCHAR,NVARCHAR(20),20,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,4,TurnSo,TurnSo,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,5,VaiTro,VaiTro,NVARCHAR,NVARCHAR(10),10,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,6,NoiDung,Nội dung,NVARCHAR,NVARCHAR(MAX),MAX,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,7,TrangThaiBot,trạng thái Bot,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKyChat,8,ThoiGian,ThoiGian,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKySOSGui,1,NhatKySOSGuiID,mã NhatKySOSGui,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKySOSGui,2,YeuCauSOSID,Mã yêu cầu SOS,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SOSGui_YeuCau,dbo,YeuCauSOS,YeuCauSOSID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKySOSGui,3,AccountID_NhanGui,AccountID_NhanGui,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SOSGui_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKySOSGui,4,ThoiGianGui,Thời gian gửi,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKySOSGui,5,DaXem,DaXem,BIT,BIT,,,,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhatKySOSGui,6,PhanHoi,PhanHoi,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,1,NhomChiaTienID,Mã nhóm chia tiền,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,2,HoaDonID,Mã hóa đơn,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_NhomChiaTien_HoaDon,dbo,HoaDon,HoaDonID,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,3,DatSanID,Mã đặt sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_NhomChiaTien_DatSan,dbo,LichDatSan,DatSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,4,CreatedByAccountID,mã CreatedByAccount,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_NhomChiaTien_Creator,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,5,SplitType,SplitType,NVARCHAR,NVARCHAR(20),20,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,6,TongTien,TongTien,DECIMAL,"DECIMAL(18,2)",,18,2,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,7,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(20),20,,,NO,(N'DRAFT'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,8,ExpiresAt,Thời điểm hết hạn,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,9,CreatedAt,Thời điểm tạo,DATETIME,DATETIME,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTien,10,UpdatedAt,Thời điểm cập nhật,DATETIME,DATETIME,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,NhomChiaTienChiTiet,1,ChiTietID,mã ChiTiet,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
